select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
TRUE,https://www.amazon.com/Best-Sellers-Books-Critical-Intensive-Care-Nursing/zgbs/books/689795011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Critical & Intensive Care,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Emergency-Nursing/zgbs/books/689796011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Emergency,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Gerontology/zgbs/books/689797011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Gerontology,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Home-Community-Nursing-Care/zgbs/books/689798011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Home & Community Care,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Womens-Health-Nursing/zgbs/books/689799011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,"Maternity, Perinatal, Women's Health",,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Surgical-Nursing/zgbs/books/689800011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Medical & Surgical,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Mental-Health-Nursing/zgbs/books/689801011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Mental Health,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Nurse-Patient-Communications/zgbs/books/689802011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Nurse & Patient,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Nutrition/zgbs/books/689803011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Nutrition,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Oncology-Nursing/zgbs/books/689804011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Oncology,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Pediatric-Neonatal-Nursing/zgbs/books/689805011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Pediatric & Neonatal,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Pharmacology/zgbs/books/689806011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Pharmacology,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Psychiatric-Nursing/zgbs/books/689807011,Books,Textbooks,Medicine & Health Sciences,Nursing,Clinical,Psychiatric,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Nursing-Fundamentals-Skills/zgbs/books/689808011,Books,Textbooks,Medicine & Health Sciences,Nursing,Fundamentals & Skills,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-General/zgbs/books/689809011,Books,Textbooks,Medicine & Health Sciences,Nursing,General,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Issues/zgbs/books/689810011,Books,Textbooks,Medicine & Health Sciences,Nursing,Issues,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-LPN-LVN-Test-Preparation/zgbs/books/689811011,Books,Textbooks,Medicine & Health Sciences,Nursing,LPN & LVN,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Nursing-Reference/zgbs/books/689812011,Books,Textbooks,Medicine & Health Sciences,Nursing,Reference,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Nursing-Research-Theory/zgbs/books/689813011,Books,Textbooks,Medicine & Health Sciences,Nursing,Research & Theory,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Nursing-Test-Preparation/zgbs/books/689814011,Books,Textbooks,Medicine & Health Sciences,Nursing,Test Preparation & Review,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Reference/zgbs/books/491532,Books,Textbooks,Medicine & Health Sciences,Reference,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Atlases/zgbs/books/689815011,Books,Textbooks,Medicine & Health Sciences,Reference,Atlases,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Dictionaries/zgbs/books/689816011,Books,Textbooks,Medicine & Health Sciences,Reference,Dictionaries & Terminology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Drug-Reference-Guides/zgbs/books/689817011,Books,Textbooks,Medicine & Health Sciences,Reference,Drug Guides,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Instruments-References/zgbs/books/689818011,Books,Textbooks,Medicine & Health Sciences,Reference,Instruments & Supplies,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Research/zgbs/books/689819011,Books,Textbooks,Medicine & Health Sciences,Research,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Biostatistics/zgbs/books/689820011,Books,Textbooks,Medicine & Health Sciences,Research,Biostatistics,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Epidemiology/zgbs/books/689821011,Books,Textbooks,Medicine & Health Sciences,Research,Epidemiology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-Test-Preparation/zgbs/books/689822011,Books,Textbooks,Medicine & Health Sciences,Test Preparation & Review,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Veterinary-Medicine/zgbs/books/689675011,Books,Textbooks,Medicine & Health Sciences,Veterinary Medicine,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Equine-Veterinary-Medicine/zgbs/books/689823011,Books,Textbooks,Medicine & Health Sciences,Veterinary Medicine,Equine,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Food-Animal-Medicine/zgbs/books/689824011,Books,Textbooks,Medicine & Health Sciences,Veterinary Medicine,Food Animal,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-General/zgbs/books/689825011,Books,Textbooks,Medicine & Health Sciences,Veterinary Medicine,General,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Small-Animal-Medicine/zgbs/books/689826011,Books,Textbooks,Medicine & Health Sciences,Veterinary Medicine,Small Animal,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Reference/zgbs/books/684283011,Books,Textbooks,Reference,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Atlases/zgbs/books/684284011,Books,Textbooks,Reference,Atlases,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Bibliographies-Indexes/zgbs/books/684285011,Books,Textbooks,Reference,Bibliographies & Indexes,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Dictionaries/zgbs/books/684286011,Books,Textbooks,Reference,Dictionaries,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Encyclopedias/zgbs/books/684287011,Books,Textbooks,Reference,Encyclopedias,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Writing-Skills-Reference/zgbs/books/684288011,Books,Textbooks,Reference,Writing Skills,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Science-Mathematics/zgbs/books/468216,Books,Textbooks,Science & Mathematics,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Agriculture/zgbs/books/491690,Books,Textbooks,Science & Mathematics,Agriculture,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Astronomy-Astrophysics/zgbs/books/491700,Books,Textbooks,Science & Mathematics,Astronomy & Astrophysics,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Biology-Life-Sciences/zgbs/books/491702,Books,Textbooks,Science & Mathematics,Biology & Life Sciences,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Anatomy-Physiology/zgbs/books/491704,Books,Textbooks,Science & Mathematics,Biology & Life Sciences,Anatomy & Physiology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Biology/zgbs/books/684289011,Books,Textbooks,Science & Mathematics,Biology & Life Sciences,Biology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Botany/zgbs/books/491716,Books,Textbooks,Science & Mathematics,Biology & Life Sciences,Botany,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Ecology/zgbs/books/491708,Books,Textbooks,Science & Mathematics,Biology & Life Sciences,Ecology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Zoology/zgbs/books/491714,Books,Textbooks,Science & Mathematics,Biology & Life Sciences,Zoology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Chemistry/zgbs/books/491718,Books,Textbooks,Science & Mathematics,Chemistry,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Earth-Sciences/zgbs/books/491730,Books,Textbooks,Science & Mathematics,Earth Sciences,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Environmental-Studies/zgbs/books/684290011,Books,Textbooks,Science & Mathematics,Environmental Studies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Mathematics/zgbs/books/468218,Books,Textbooks,Science & Mathematics,Mathematics,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Algebra-Trigonometry/zgbs/books/491542,Books,Textbooks,Science & Mathematics,Mathematics,Algebra & Trigonometry,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Calculus/zgbs/books/491544,Books,Textbooks,Science & Mathematics,Mathematics,Calculus,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Geometry/zgbs/books/491546,Books,Textbooks,Science & Mathematics,Mathematics,Geometry,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Statistics/zgbs/books/491548,Books,Textbooks,Science & Mathematics,Mathematics,Statistics,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Mechanics/zgbs/books/684291011,Books,Textbooks,Science & Mathematics,Mechanics,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Physics/zgbs/books/491732,Books,Textbooks,Science & Mathematics,Physics,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Social-Sciences/zgbs/books/468214,Books,Textbooks,Social Sciences,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Anthropology/zgbs/books/491448,Books,Textbooks,Social Sciences,Anthropology,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Archaeology/zgbs/books/491450,Books,Textbooks,Social Sciences,Archaeology,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Criminology/zgbs/books/491452,Books,Textbooks,Social Sciences,Criminology,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Gay-Lesbian-Studies/zgbs/books/491460,Books,Textbooks,Social Sciences,Gay & Lesbian Studies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Gender-Studies/zgbs/books/491458,Books,Textbooks,Social Sciences,Gender Studies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Geography/zgbs/books/491454,Books,Textbooks,Social Sciences,Geography,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Military-Sciences/zgbs/books/684299011,Books,Textbooks,Social Sciences,Military Sciences,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Political-Science/zgbs/books/491464,Books,Textbooks,Social Sciences,Political Science,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Civil-Rights/zgbs/books/684292011,Books,Textbooks,Social Sciences,Political Science,Civil Rights,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Government/zgbs/books/684293011,Books,Textbooks,Social Sciences,Political Science,Government,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-International-Relations/zgbs/books/491470,Books,Textbooks,Social Sciences,Political Science,International Relations,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Political-History/zgbs/books/491472,Books,Textbooks,Social Sciences,Political Science,Political History,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Political-Ideologies/zgbs/books/684294011,Books,Textbooks,Social Sciences,Political Science,Political Ideologies,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Public-Affairs/zgbs/books/684295011,Books,Textbooks,Social Sciences,Political Science,Public Affairs,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Public-Policy/zgbs/books/491474,Books,Textbooks,Social Sciences,Political Science,Public Policy,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Psychology/zgbs/books/491490,Books,Textbooks,Social Sciences,Psychology,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Clinical-Psychology/zgbs/books/491492,Books,Textbooks,Social Sciences,Psychology,Clinical Psychology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Cognitive-Psychology/zgbs/books/684296011,Books,Textbooks,Social Sciences,Psychology,Cognitive Psychology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Developmental-Psychology/zgbs/books/491496,Books,Textbooks,Social Sciences,Psychology,Developmental Psychology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Neuropsychology/zgbs/books/684297011,Books,Textbooks,Social Sciences,Psychology,Neuropsychology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Psychopathology/zgbs/books/684298011,Books,Textbooks,Social Sciences,Psychology,Psychopathology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Psychotherapy/zgbs/books/491494,Books,Textbooks,Social Sciences,Psychology,Psychotherapy,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Sociology/zgbs/books/491478,Books,Textbooks,Social Sciences,Sociology,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Test-Prep-Study-Guides/zgbs/books/684300011,Books,Textbooks,Test Prep & Study Guides,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Teaching/zgbs/books/8975347011,Books,Education & Teaching,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Higher-Continuing-Education/zgbs/books/69820,Books,Education & Teaching,Higher & Continuing Education,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Higher-Education-Administration/zgbs/books/8975357011,Books,Education & Teaching,Higher & Continuing Education,Administration,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Adult-Continuing-Education/zgbs/books/69822,Books,Education & Teaching,Higher & Continuing Education,Adult & Continuing Education,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-College-Guides/zgbs/books/11634,Books,Education & Teaching,Higher & Continuing Education,College Guides,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-College-University-Financial-Aid/zgbs/books/69826,Books,Education & Teaching,Higher & Continuing Education,Financial Aid,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Graduate-School-Guides/zgbs/books/11641,Books,Education & Teaching,Higher & Continuing Education,Graduate School Guides,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Medical-School-Guides/zgbs/books/11649,Books,Education & Teaching,Higher & Continuing Education,Medical School Guides,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Higher-Education-Test-Preparation/zgbs/books/9221735011,Books,Education & Teaching,Higher & Continuing Education,Test Preparation,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Vocational-Education/zgbs/books/16022311,Books,Education & Teaching,Higher & Continuing Education,Vocational,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Schools-Teaching/zgbs/books/5267708011,Books,Education & Teaching,Schools & Teaching,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Educational-Certification-Development/zgbs/books/3048961,Books,Education & Teaching,Schools & Teaching,Certification & Development,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Common-Core/zgbs/books/8975350011,Books,Education & Teaching,Schools & Teaching,Common Core,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Computers-Technology-Education/zgbs/books/266134,Books,Education & Teaching,Schools & Teaching,Computers & Technology,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Counseling-Education/zgbs/books/69828,Books,Education & Teaching,Schools & Teaching,Counseling,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Academic-Development-Counseling/zgbs/books/8975352011,Books,Education & Teaching,Schools & Teaching,Counseling,Academic Development,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Career-Development-Counseling/zgbs/books/8975353011,Books,Education & Teaching,Schools & Teaching,Counseling,Career Development,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Crisis-Management-Counseling/zgbs/books/8975354011,Books,Education & Teaching,Schools & Teaching,Counseling,Crisis Management,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Curriculum-Lesson-Plans/zgbs/books/8975356011,Books,Education & Teaching,Schools & Teaching,Curriculum & Lesson Plans,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Curricula/zgbs/books/266136,Books,Education & Teaching,Schools & Teaching,Curriculum & Lesson Plans,Curricula,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Standards/zgbs/books/11764643011,Books,Education & Teaching,Schools & Teaching,Curriculum & Lesson Plans,Education Standards,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Lesson-Planning-Educators/zgbs/books/10646,Books,Education & Teaching,Schools & Teaching,Curriculum & Lesson Plans,Lesson Planning,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-STEM-Education/zgbs/books/10424331011,Books,Education & Teaching,Schools & Teaching,Curriculum & Lesson Plans,STEM Education,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Distance-Online-Learning/zgbs/books/266133,Books,Education & Teaching,Schools & Teaching,Distance & Online Learning,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Early-Childhood-Education/zgbs/books/69824,Books,Education & Teaching,Schools & Teaching,Early Childhood Education,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Theory/zgbs/books/69829,Books,Education & Teaching,Schools & Teaching,Education Theory,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Administration/zgbs/books/69830,Books,Education & Teaching,Schools & Teaching,Education Theory,Administration,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Assessment/zgbs/books/69832,Books,Education & Teaching,Schools & Teaching,Education Theory,Assessment,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Educational-Psychology/zgbs/books/69834,Books,Education & Teaching,Schools & Teaching,Education Theory,Educational Psychology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Experimental-Education-Methods/zgbs/books/8975363011,Books,Education & Teaching,Schools & Teaching,Education Theory,Experimental Methods,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-History-Education/zgbs/books/69837,Books,Education & Teaching,Schools & Teaching,Education Theory,History,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Language-Experience-Approach-Teaching/zgbs/books/10618,Books,Education & Teaching,Schools & Teaching,Education Theory,Language Experience Approach,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Philosophy-Social-Aspects-Education/zgbs/books/266129,Books,Education & Teaching,Schools & Teaching,Education Theory,Philosophy & Social Aspects,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Reform-Policy/zgbs/books/16022391,Books,Education & Teaching,Schools & Teaching,Education Theory,Reform & Policy,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Charter-Schools/zgbs/books/8975365011,Books,Education & Teaching,Schools & Teaching,Education Theory,Reform & Policy,Charter Schools,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Federal-Education-Legislation/zgbs/books/8975366011,Books,Education & Teaching,Schools & Teaching,Education Theory,Reform & Policy,Federal Legislation,,
TRUE,https://www.amazon.com/Best-Sellers-Books-School-Safety/zgbs/books/8975368011,Books,Education & Teaching,Schools & Teaching,Education Theory,Reform & Policy,School Safety,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Research/zgbs/books/69842,Books,Education & Teaching,Schools & Teaching,Education Theory,Research,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Education-Funding/zgbs/books/10633,Books,Education & Teaching,Schools & Teaching,Funding,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Homeschooling/zgbs/books/69844,Books,Education & Teaching,Schools & Teaching,Homeschooling,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Instruction-Methods/zgbs/books/15959731,Books,Education & Teaching,Schools & Teaching,Instruction Methods,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Arts-Humanities-Teaching-Materials/zgbs/books/8975370011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Arts & Humanities,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Health-Teaching-Materials/zgbs/books/8975372011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Health,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Language-Arts-Teaching-Materials/zgbs/books/8975373011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Language Arts,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Library-Skills-Teaching-Materials/zgbs/books/8975374011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Library Skills,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Math-Teaching-Materials/zgbs/books/8975375011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Mathematics,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Reading-Phonics-Teaching-Materials/zgbs/books/8975376011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Reading & Phonics,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Science-Technology-Teaching-Materials/zgbs/books/8975377011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Science & Technology,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Social-Studies-Teaching-Materials/zgbs/books/8975378011,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Social Studies,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Parent-Participation-Education/zgbs/books/10671,Books,Education & Teaching,Schools & Teaching,Parent Participation,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Special-Education/zgbs/books/10680,Books,Education & Teaching,Schools & Teaching,Special Education,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Behavioral-Disorders-Special-Ed/zgbs/books/69850,Books,Education & Teaching,Schools & Teaching,Special Education,Behavioral Disorders,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Communicative-Disorders-Special-Ed/zgbs/books/10682,Books,Education & Teaching,Schools & Teaching,Special Education,Communicative Disorders,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Gifted-Students-Education/zgbs/books/8975379011,Books,Education & Teaching,Schools & Teaching,Special Education,Gifted Students,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Inclusive-Education-Methods/zgbs/books/8975364011,Books,Education & Teaching,Schools & Teaching,Special Education,Inclusive Education,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Learning-Disabled-Education/zgbs/books/10687,Books,Education & Teaching,Schools & Teaching,Special Education,Learning Disabled,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Mentally-Disabled-Education/zgbs/books/69848,Books,Education & Teaching,Schools & Teaching,Special Education,Mentally Disabled,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Physically-Disabled-Education/zgbs/books/69849,Books,Education & Teaching,Schools & Teaching,Special Education,Physically Disabled,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-College-University-Student-Life/zgbs/books/69827,Books,Education & Teaching,Schools & Teaching,Student Life,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Teacher-Student-Mentoring/zgbs/books/11764644011,Books,Education & Teaching,Schools & Teaching,Teacher & Student Mentoring,,,,
TRUE,https://www.amazon.com/Best-Sellers-Books-Libros-en-español/zgbs/books/16568978011,Books,Libros en español,,,,,,
TRUE,https://www.amazon.com/best-sellers-music-albums/zgbs/music,CDs & Vinyl,,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Alternative-Rock/zgbs/music/30,CDs & Vinyl,Alternative Rock,,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-American-Alternative-Rock/zgbs/music/602072,CDs & Vinyl,Alternative Rock,American Alternative,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-British-Alternative-Rock/zgbs/music/602074,CDs & Vinyl,Alternative Rock,British Alternative,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-British-Punk/zgbs/music/602110,CDs & Vinyl,Alternative Rock,British Alternative,British Punk,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-British-Ska/zgbs/music/501994,CDs & Vinyl,Alternative Rock,British Alternative,British Ska,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Britpop/zgbs/music/67168,CDs & Vinyl,Alternative Rock,British Alternative,Britpop,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Goth-Industrial/zgbs/music/468304,CDs & Vinyl,Alternative Rock,Goth & Industrial,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Goth/zgbs/music/5194,CDs & Vinyl,Alternative Rock,Goth & Industrial,Goth,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Industrial/zgbs/music/5213,CDs & Vinyl,Alternative Rock,Goth & Industrial,Industrial,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Alt-Industrial/zgbs/music/467950,CDs & Vinyl,Alternative Rock,Goth & Industrial,Industrial,Alt Industrial,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Industrial-Dance/zgbs/music/467952,CDs & Vinyl,Alternative Rock,Goth & Industrial,Industrial,Industrial Dance,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Hardcore-Punk/zgbs/music/5196,CDs & Vinyl,Alternative Rock,Hardcore & Punk,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-American-Punk/zgbs/music/602112,CDs & Vinyl,Alternative Rock,Hardcore & Punk,American Punk,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Emo/zgbs/music/300227,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Emo,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Garage-Punk/zgbs/music/465370,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Garage Punk,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Hardcore/zgbs/music/5198,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Hardcore,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Post-Hardcore/zgbs/music/13463681,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Post Hardcore,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Proto-Punk/zgbs/music/5201,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Proto Punk,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Punk/zgbs/music/5203,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Punk,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Punk-Revival/zgbs/music/5205,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Punk Revival,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Punk-Pop/zgbs/music/602098,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Punk-Pop,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Riot-Grrl/zgbs/music/408258,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Riot Grrl,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Ska-Punk/zgbs/music/5208,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Ska Punk,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Straight-Edge/zgbs/music/292810,CDs & Vinyl,Alternative Rock,Hardcore & Punk,Straight Edge,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Indie-Lo-Fi/zgbs/music/468300,CDs & Vinyl,Alternative Rock,Indie & Lo-Fi,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Ambient-Pop/zgbs/music/602092,CDs & Vinyl,Alternative Rock,Indie & Lo-Fi,Ambient Pop,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Chamber-Pop/zgbs/music/602090,CDs & Vinyl,Alternative Rock,Indie & Lo-Fi,Chamber Pop,,,,
TRUE,https://www.amazon.com/Best-Sellers-Music-Dream-Pop/zgbs/music/602088,CDs & Vinyl,Alternative Rock,Indie & Lo-Fi,Dream Pop,,,,
