,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
494,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Scratchboard-Art-Materials/zgbs/arts-crafts/12898981,"Arts, Crafts & Sewing",Craft Supplies,Scratchboards & Foil Engraving,Scratchboards,,,,
495,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Sculpture-Supplies/zgbs/arts-crafts/12899021,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,,,,,
496,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Pottery-Modeling-Clays/zgbs/arts-crafts/689390011,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,Clay,,,,
497,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Sculpture-Modeling-Compounds/zgbs/arts-crafts/12899031,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,Modeling Compounds,,,,
498,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Sculpture-Modeling-Tools/zgbs/arts-crafts/12899041,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,Modeling Tools,,,,
499,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Sculpture-Molding-Casting-Products/zgbs/arts-crafts/12899051,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,Molding & Casting,,,,
500,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Sculpture-Release-Agents/zgbs/arts-crafts/12899061,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,Release Agents,,,,
501,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Sculpture-Wire-Armatures/zgbs/arts-crafts/12899081,"Arts, Crafts & Sewing",Craft Supplies,Sculpture Supplies,Wire & Armatures,,,,
502,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Soap-Making-Supplies/zgbs/arts-crafts/262710011,"Arts, Crafts & Sewing",Craft Supplies,Soap Making,,,,,
503,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Soap-Making-Bases-Melts/zgbs/arts-crafts/8090888011,"Arts, Crafts & Sewing",Craft Supplies,Soap Making,Bases & Melts,,,,
504,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Soap-Making-Dyes/zgbs/arts-crafts/262711011,"Arts, Crafts & Sewing",Craft Supplies,Soap Making,Dyes,,,,
505,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Soap-Making-Molds/zgbs/arts-crafts/262712011,"Arts, Crafts & Sewing",Craft Supplies,Soap Making,Molds,,,,
506,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Soap-Making-Scents/zgbs/arts-crafts/262713011,"Arts, Crafts & Sewing",Craft Supplies,Soap Making,Scents,,,,
507,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Stained-Glass-Making-Supplies/zgbs/arts-crafts/262714011,"Arts, Crafts & Sewing",Craft Supplies,Stained Glass Making,,,,,
508,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Stained-Glass-Sheets/zgbs/arts-crafts/8090890011,"Arts, Crafts & Sewing",Craft Supplies,Stained Glass Making,Glass Sheets,,,,
509,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Stained-Glass-Lead-Foil/zgbs/arts-crafts/8090892011,"Arts, Crafts & Sewing",Craft Supplies,Stained Glass Making,Lead & Foil,,,,
510,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Stained-Glass-Making-Tools/zgbs/arts-crafts/8090894011,"Arts, Crafts & Sewing",Craft Supplies,Stained Glass Making,Tools,,,,
511,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Suncatcher-Supplies/zgbs/arts-crafts/262609011,"Arts, Crafts & Sewing",Craft Supplies,Suncatcher Supplies,,,,,
512,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Weaving-Spinning-Supplies/zgbs/arts-crafts/12899571,"Arts, Crafts & Sewing",Craft Supplies,Weaving & Spinning,,,,,
513,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Weaving-Ball-Winders/zgbs/arts-crafts/12899581,"Arts, Crafts & Sewing",Craft Supplies,Weaving & Spinning,Ball Winders,,,,
514,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Weaving-Spinning-Wheels/zgbs/arts-crafts/12899591,"Arts, Crafts & Sewing",Craft Supplies,Weaving & Spinning,Spinning Wheels,,,,
515,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Weaving-Loom-Tools-Accessories/zgbs/arts-crafts/12899601,"Arts, Crafts & Sewing",Craft Supplies,Weaving & Spinning,Weaving Loom Tools & Accessories,,,,
516,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Weaving-Looms/zgbs/arts-crafts/12899701,"Arts, Crafts & Sewing",Craft Supplies,Weaving & Spinning,Weaving Looms,,,,
517,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Wool-Roving/zgbs/arts-crafts/8090920011,"Arts, Crafts & Sewing",Craft Supplies,Weaving & Spinning,Wool Roving,,,,
518,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Wood-Craft-Supplies/zgbs/arts-crafts/262715011,"Arts, Crafts & Sewing",Craft Supplies,Woodcrafts,,,,,
519,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Unfinished-Wood/zgbs/arts-crafts/262716011,"Arts, Crafts & Sewing",Craft Supplies,Woodcrafts,Unfinished Wood,,,,
520,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Wood-Burning-Tools/zgbs/arts-crafts/262717011,"Arts, Crafts & Sewing",Craft Supplies,Woodcrafts,Wood Burning Tools,,,,
521,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Wood-Carving-Tools/zgbs/arts-crafts/8090896011,"Arts, Crafts & Sewing",Craft Supplies,Woodcrafts,Wood Carving Tools,,,,
522,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Craft-Hobby-Fabric/zgbs/arts-crafts/12899121,"Arts, Crafts & Sewing",Fabric,,,,,,
523,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fabric-Decorating/zgbs/arts-crafts/12896841,"Arts, Crafts & Sewing",Fabric Painting & Dyeing,,,,,,
524,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fabric-Painting-Dyeing-Tools/zgbs/arts-crafts/12896851,"Arts, Crafts & Sewing",Fabric Painting & Dyeing,Application Tools,,,,,
525,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fabric-Dyes/zgbs/arts-crafts/12896861,"Arts, Crafts & Sewing",Fabric Painting & Dyeing,Dyes,,,,,
526,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fabric-Textile-Paints/zgbs/arts-crafts/12896871,"Arts, Crafts & Sewing",Fabric Painting & Dyeing,Fabric & Textile Paints,,,,,
527,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fabric-Decorating-Kits/zgbs/arts-crafts/12896881,"Arts, Crafts & Sewing",Fabric Painting & Dyeing,Fabric Decorating Kits,,,,,
528,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Fabric-Painting-Dyeing-Fixatives/zgbs/arts-crafts/12896891,"Arts, Crafts & Sewing",Fabric Painting & Dyeing,Fixatives,,,,,
529,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Crochet-Supplies/zgbs/arts-crafts/12897221,"Arts, Crafts & Sewing",Knitting & Crochet,,,,,,
530,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Weaving-Ball-Winders/zgbs/arts-crafts/12899581,"Arts, Crafts & Sewing",Knitting & Crochet,Ball Winders,,,,,
531,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Crochet-Hooks/zgbs/arts-crafts/262612011,"Arts, Crafts & Sewing",Knitting & Crochet,Crochet Hooks,,,,,
532,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Crochet-Kits/zgbs/arts-crafts/262613011,"Arts, Crafts & Sewing",Knitting & Crochet,Crochet Kits,,,,,
533,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Crochet-Patterns/zgbs/arts-crafts/8090904011,"Arts, Crafts & Sewing",Knitting & Crochet,Crochet Patterns,,,,,
534,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Crochet-Thread/zgbs/arts-crafts/8291666011,"Arts, Crafts & Sewing",Knitting & Crochet,Crochet Thread,,,,,
535,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Crochet-Notions/zgbs/arts-crafts/5007594011,"Arts, Crafts & Sewing",Knitting & Crochet,Knitting & Crochet Notions,,,,,
536,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Kits/zgbs/arts-crafts/262623011,"Arts, Crafts & Sewing",Knitting & Crochet,Knitting Kits,,,,,
537,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Looms-Boards/zgbs/arts-crafts/8090898011,"Arts, Crafts & Sewing",Knitting & Crochet,Knitting Looms & Boards,,,,,
538,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Needles/zgbs/arts-crafts/262624011,"Arts, Crafts & Sewing",Knitting & Crochet,Knitting Needles,,,,,
539,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Patterns/zgbs/arts-crafts/8090900011,"Arts, Crafts & Sewing",Knitting & Crochet,Knitting Patterns,,,,,
540,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Knitting-Crochet-Needle-Cases/zgbs/arts-crafts/8090902011,"Arts, Crafts & Sewing",Knitting & Crochet,Needle Cases,,,,,
541,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Yarn/zgbs/arts-crafts/262625011,"Arts, Crafts & Sewing",Knitting & Crochet,Yarn,,,,,
542,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Yarn-Storage/zgbs/arts-crafts/262671011,"Arts, Crafts & Sewing",Knitting & Crochet,Yarn Storage,,,,,
543,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needlework-Supplies/zgbs/arts-crafts/2237329011,"Arts, Crafts & Sewing",Needlework,,,,,,
544,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Cross-Stitch-Supplies/zgbs/arts-crafts/12897241,"Arts, Crafts & Sewing",Needlework,Cross-Stitch,,,,,
545,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Cross-Stitch-Aida-Cloth/zgbs/arts-crafts/262616011,"Arts, Crafts & Sewing",Needlework,Cross-Stitch,Aida Cloth,,,,
546,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Cross-Stitch-Counted-Kits/zgbs/arts-crafts/262617011,"Arts, Crafts & Sewing",Needlework,Cross-Stitch,Counted Kits,,,,
547,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Floss/zgbs/arts-crafts/8090727011,"Arts, Crafts & Sewing",Needlework,Cross-Stitch,Floss,,,,
548,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Cross-Stitch-Patterns/zgbs/arts-crafts/8090906011,"Arts, Crafts & Sewing",Needlework,Cross-Stitch,Patterns,,,,
549,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Cross-Stitch-Stamped-Kits/zgbs/arts-crafts/262619011,"Arts, Crafts & Sewing",Needlework,Cross-Stitch,Stamped Kits,,,,
550,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Supplies/zgbs/arts-crafts/12897251,"Arts, Crafts & Sewing",Needlework,Embroidery,,,,,
551,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Floss/zgbs/arts-crafts/8090727011,"Arts, Crafts & Sewing",Needlework,Embroidery,Floss,,,,
552,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Hoops/zgbs/arts-crafts/262621011,"Arts, Crafts & Sewing",Needlework,Embroidery,Hoops,,,,
553,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Kits/zgbs/arts-crafts/262622011,"Arts, Crafts & Sewing",Needlework,Embroidery,Kits,,,,
554,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Storage/zgbs/arts-crafts/262667011,"Arts, Crafts & Sewing",Needlework,Embroidery,Storage,,,,
555,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Felt-Applique-Kits/zgbs/arts-crafts/7756220011,"Arts, Crafts & Sewing",Needlework,Felt Applique Kits,,,,,
556,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Rug-Making-Supplies-Latch-Hook-Kits/zgbs/arts-crafts/12897271,"Arts, Crafts & Sewing",Needlework,Latch Hook,,,,,
557,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Latch-Hook-Kits/zgbs/arts-crafts/262654011,"Arts, Crafts & Sewing",Needlework,Latch Hook,Latch Hook Kits,,,,
558,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Latch-Hook-Supplies/zgbs/arts-crafts/262655011,"Arts, Crafts & Sewing",Needlework,Latch Hook,Latch Hook Supplies,,,,
559,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needle-Felting-Supplies/zgbs/arts-crafts/8090910011,"Arts, Crafts & Sewing",Needlework,Needle Felting Supplies,,,,,
560,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needle-Felting-Kits/zgbs/arts-crafts/8090912011,"Arts, Crafts & Sewing",Needlework,Needle Felting Supplies,Kits,,,,
561,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needle-Felting-Needles/zgbs/arts-crafts/8090914011,"Arts, Crafts & Sewing",Needlework,Needle Felting Supplies,Needles,,,,
562,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needle-Felting-Tools/zgbs/arts-crafts/8090918011,"Arts, Crafts & Sewing",Needlework,Needle Felting Supplies,Tools,,,,
563,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Wool-Roving/zgbs/arts-crafts/8090920011,"Arts, Crafts & Sewing",Needlework,Needle Felting Supplies,Wool Roving,,,,
564,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needlepoint/zgbs/arts-crafts/262627011,"Arts, Crafts & Sewing",Needlework,Needlepoint,,,,,
565,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needlepoint-Blank-Canvas/zgbs/arts-crafts/19282329011,"Arts, Crafts & Sewing",Needlework,Needlepoint,Blank Canvas,,,,
566,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needlepoint-Kits/zgbs/arts-crafts/262628011,"Arts, Crafts & Sewing",Needlework,Needlepoint,Kits,,,,
567,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needlepoint-Patterned-Canvas/zgbs/arts-crafts/19282330011,"Arts, Crafts & Sewing",Needlework,Needlepoint,Patterned Canvas,,,,
568,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Needlepoint-Patterns/zgbs/arts-crafts/8090924011,"Arts, Crafts & Sewing",Needlework,Needlepoint,Patterns,,,,
569,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Yarn-Needles/zgbs/arts-crafts/8090928011,"Arts, Crafts & Sewing",Needlework,Needlepoint,Yarn Needles,,,,
570,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Punch-Needle-Rug/zgbs/arts-crafts/8090714011,"Arts, Crafts & Sewing",Needlework,Punch Needle & Rug Punch,,,,,
571,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Punch-Needle-Supplies/zgbs/arts-crafts/8090930011,"Arts, Crafts & Sewing",Needlework,Punch Needle & Rug Punch,Punch Needle Supplies,,,,
572,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Rug-Punch-Supplies/zgbs/arts-crafts/8090932011,"Arts, Crafts & Sewing",Needlework,Punch Needle & Rug Punch,Rug Punch Supplies,,,,
573,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Tatting-Lacemaking-Supplies/zgbs/arts-crafts/8090934011,"Arts, Crafts & Sewing",Needlework,Tatting & Lacemaking,,,,,
574,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Storage/zgbs/arts-crafts/2237594011,"Arts, Crafts & Sewing",Organization & Storage,,,,,,
575,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Art-Poster-Transport-Tubes/zgbs/arts-crafts/12896391,"Arts, Crafts & Sewing",Organization & Storage,Art & Poster Tubes,,,,,
576,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Art-Tool-Sketch-Storage-Boxes/zgbs/arts-crafts/12896431,"Arts, Crafts & Sewing",Organization & Storage,Art Tool & Sketch Boxes,,,,,
577,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Beading-Storage/zgbs/arts-crafts/8090936011,"Arts, Crafts & Sewing",Organization & Storage,Beading Storage,,,,,
578,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Craft-Supplies-Storage/zgbs/arts-crafts/262666011,"Arts, Crafts & Sewing",Organization & Storage,Craft & Sewing Supplies Storage,,,,,
579,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Embroidery-Storage/zgbs/arts-crafts/262667011,"Arts, Crafts & Sewing",Organization & Storage,Craft & Sewing Supplies Storage,Embroidery Storage,,,,
580,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Scrapbooking-Storage-Products/zgbs/arts-crafts/262669011,"Arts, Crafts & Sewing",Organization & Storage,Craft & Sewing Supplies Storage,Scrapbooking Storage,,,,
581,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Storage/zgbs/arts-crafts/262670011,"Arts, Crafts & Sewing",Organization & Storage,Craft & Sewing Supplies Storage,Sewing Storage,,,,
582,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Yarn-Storage/zgbs/arts-crafts/262671011,"Arts, Crafts & Sewing",Organization & Storage,Craft & Sewing Supplies Storage,Yarn Storage,,,,
583,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Drying-Print-Racks/zgbs/arts-crafts/12897061,"Arts, Crafts & Sewing",Organization & Storage,Drying & Print Racks,,,,,
584,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Flat-Vertical-Files/zgbs/arts-crafts/12897381,"Arts, Crafts & Sewing",Organization & Storage,Flat & Vertical Files,,,,,
585,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Paint-Brush-Organizers-Holders/zgbs/arts-crafts/12897391,"Arts, Crafts & Sewing",Organization & Storage,Paint Brush Organizers & Holders,,,,,
586,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Pen-Pencil-Marker-Cases/zgbs/arts-crafts/8090948011,"Arts, Crafts & Sewing",Organization & Storage,"Pen, Pencil & Marker Cases",,,,,
587,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Art-Portfolios/zgbs/arts-crafts/12896421,"Arts, Crafts & Sewing",Organization & Storage,Portfolios,,,,,
588,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Storage-Boxes-Organizers/zgbs/arts-crafts/8090944011,"Arts, Crafts & Sewing",Organization & Storage,Storage Boxes & Organizers,,,,,
589,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Art-Storage-Cabinets/zgbs/arts-crafts/12897361,"Arts, Crafts & Sewing",Organization & Storage,Storage Cabinets,,,,,
590,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Scrapbooking-Photo-Transfer-Coloring/zgbs/arts-crafts/12898411,"Arts, Crafts & Sewing",Photo Transfer & Coloring Supplies,,,,,,
591,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Printmaking-Supplies/zgbs/arts-crafts/12898451,"Arts, Crafts & Sewing",Printmaking,,,,,,
592,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Etching-Supplies/zgbs/arts-crafts/12898501,"Arts, Crafts & Sewing",Printmaking,Etching Supplies,,,,,
593,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Etching-Accessories/zgbs/arts-crafts/12898511,"Arts, Crafts & Sewing",Printmaking,Etching Supplies,Etching Accessories,,,,
594,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Etching-Materials/zgbs/arts-crafts/2933744011,"Arts, Crafts & Sewing",Printmaking,Etching Supplies,Etching Materials,,,,
595,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Etching-Lithography-Tools/zgbs/arts-crafts/12898531,"Arts, Crafts & Sewing",Printmaking,Etching Supplies,Etching Tools,,,,
596,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Heat-Press-Machines-Accessories/zgbs/arts-crafts/8090715011,"Arts, Crafts & Sewing",Printmaking,Heat Press Machines & Accessories,,,,,
597,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Heat-Press-Machines/zgbs/arts-crafts/8090950011,"Arts, Crafts & Sewing",Printmaking,Heat Press Machines & Accessories,Heat Press Machines,,,,
598,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Heat-Press-Parts-Accessories/zgbs/arts-crafts/8090952011,"Arts, Crafts & Sewing",Printmaking,Heat Press Machines & Accessories,Parts & Accessories,,,,
599,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Printing-Presses-Accessories/zgbs/arts-crafts/12898561,"Arts, Crafts & Sewing",Printmaking,Printing Presses & Accessories,,,,,
600,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Printmaking-Inks/zgbs/arts-crafts/12898571,"Arts, Crafts & Sewing",Printmaking,Printmaking Inks,,,,,
601,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Relief-Block-Printing-Materials/zgbs/arts-crafts/12898581,"Arts, Crafts & Sewing",Printmaking,Relief & Block Printing Materials,,,,,
602,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Relief-Printing-Brayers/zgbs/arts-crafts/12898611,"Arts, Crafts & Sewing",Printmaking,Relief & Block Printing Materials,Brayers,,,,
603,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Relief-Printing-Linoleum-Cutters/zgbs/arts-crafts/8090954011,"Arts, Crafts & Sewing",Printmaking,Relief & Block Printing Materials,Linoleum Cutters,,,,
604,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Relief-Printing-Linoleum/zgbs/arts-crafts/12898631,"Arts, Crafts & Sewing",Printmaking,Relief & Block Printing Materials,Printing Linoleum,,,,
605,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Screen-Printing-Supplies/zgbs/arts-crafts/12898641,"Arts, Crafts & Sewing",Printmaking,Screen Printing,,,,,
606,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Screen-Printing-Accessories/zgbs/arts-crafts/12898651,"Arts, Crafts & Sewing",Printmaking,Screen Printing,Accessories,,,,
607,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Screen-Printing-Kits/zgbs/arts-crafts/12898711,"Arts, Crafts & Sewing",Printmaking,Screen Printing,Screen Printing Kits,,,,
608,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Printmaking-Squeegees/zgbs/arts-crafts/8090956011,"Arts, Crafts & Sewing",Printmaking,Screen Printing,Squeegees,,,,
609,True,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing-Scrapbooking-Stamping-Supplies/zgbs/arts-crafts/12898821,"Arts, Crafts & Sewing",Scrapbooking,,,,,,
